,book_id,genre,Book-Rating,book_title,generic_genre
302,610620,Fiction,10.0,The Well of Lost Plots,Fiction
303,612223,Science Fiction,,Edge of Victory: Conquest,Science Fiction
304,612229,Science Fiction,,Edge of Victory: Rebirth,Science Fiction
305,614306,Science Fiction,8.666666666666666,Slapstick,Science Fiction
305,614306,Speculative fiction,8.666666666666666,Slapstick,Science Fiction
305,614306,Novel,8.666666666666666,Slapstick,Novel
306,616727,Science Fiction,,Earthborn,Science Fiction
306,616727,Speculative fiction,,Earthborn,Science Fiction
306,616727,Fantasy,,Earthborn,Fantasy
306,616727,Fiction,,Earthborn,Fiction
307,616887,Science Fiction,,The Müller-Fokker Effect,Science Fiction
308,616927,Science Fiction,,Earthfall,Science Fiction
308,616927,Speculative fiction,,Earthfall,Science Fiction
308,616927,Fantasy,,Earthfall,Fantasy
308,616927,Fiction,,Earthfall,Fiction
310,621399,Non-fiction,,The Confessions of St. Augustine,Non-fiction
311,623480,Science Fiction,,Carpe Jugulum,Science Fiction
311,623480,Children's literature,,Carpe Jugulum,Children's Literature
311,623480,Fantasy,,Carpe Jugulum,Fantasy
311,623480,Speculative fiction,,Carpe Jugulum,Science Fiction
311,623480,Fiction,,Carpe Jugulum,Fiction
312,636502,Science Fiction,,The Algebraist,Science Fiction
312,636502,Speculative fiction,,The Algebraist,Science Fiction
312,636502,Novel,,The Algebraist,Novel
313,641675,Children's literature,,The Bellmaker,Children's Literature
313,641675,Fantasy,,The Bellmaker,Fantasy
313,641675,Speculative fiction,,The Bellmaker,Science Fiction
313,641675,Fiction,,The Bellmaker,Fiction
314,645474,Speculative fiction,,Crossroads of Twilight,Science Fiction
314,645474,Fantasy,,Crossroads of Twilight,Fantasy
315,646725,Non-fiction,,Restoring the Lost Constitution,Non-fiction
316,647358,Thriller,,The Most Dangerous Game,Thriller
316,647358,Spy fiction,,The Most Dangerous Game,Thriller
316,647358,Novel,,The Most Dangerous Game,Novel
318,651764,Novel,,Memoirs of Hadrian,Novel
318,651764,Historical novel,,Memoirs of Hadrian,Historical
319,651789,Alternate history,,A Calculus of Angels,Historical
319,651789,Science Fiction,,A Calculus of Angels,Science Fiction
319,651789,Speculative fiction,,A Calculus of Angels,Science Fiction
319,651789,Fantasy,,A Calculus of Angels,Fantasy
320,651802,Science Fiction,,Newton's Cannon,Science Fiction
320,651802,Speculative fiction,,Newton's Cannon,Science Fiction
321,652356,Speculative fiction,,The Path of Daggers,Science Fiction
321,652356,Fantasy,,The Path of Daggers,Fantasy
322,655049,Speculative fiction,9.0,The Wanting Seed,Science Fiction
322,655049,Dystopia,9.0,The Wanting Seed,Dystopian
322,655049,Utopian and dystopian fiction,9.0,The Wanting Seed,Dystopian
323,657059,Historical fiction,,HMS Surprise,Historical
323,657059,Fiction,,HMS Surprise,Fiction
323,657059,Historical novel,,HMS Surprise,Historical
324,657119,Historical fiction,,Post Captain,Historical
324,657119,Fiction,,Post Captain,Fiction
324,657119,Historical novel,,Post Captain,Historical
325,657128,Historical fiction,,Desolation Island,Historical
325,657128,Fiction,,Desolation Island,Fiction
325,657128,Historical novel,,Desolation Island,Historical
326,657134,Historical fiction,,The Ionian Mission,Historical
326,657134,Fiction,,The Ionian Mission,Fiction
326,657134,Historical novel,,The Ionian Mission,Historical
327,657138,Historical fiction,,The Far Side of the World,Historical
327,657138,Fiction,,The Far Side of the World,Fiction
327,657138,Historical novel,,The Far Side of the World,Historical
328,658952,Historical novel,,Treason's Harbour,Historical
329,659044,Fiction,,The Yellow Admiral,Fiction
329,659044,Historical novel,,The Yellow Admiral,Historical
330,659058,Mystery,,Clarissa Oakes,Mystery
330,659058,Historical fiction,,Clarissa Oakes,Historical
330,659058,Fiction,,Clarissa Oakes,Fiction
330,659058,Suspense,,Clarissa Oakes,Mystery
330,659058,Historical novel,,Clarissa Oakes,Historical
331,664293,Gothic fiction,,The Miserable Mill,Horror
331,664293,Mystery,,The Miserable Mill,Mystery
331,664293,Steampunk,,The Miserable Mill,Other
331,664293,Novel,,The Miserable Mill,Novel
331,664293,Absurdist fiction,,The Miserable Mill,Other
332,664302,Gothic fiction,,The Slippery Slope,Horror
332,664302,Mystery,,The Slippery Slope,Mystery
332,664302,Steampunk,,The Slippery Slope,Other
332,664302,Novel,,The Slippery Slope,Novel
332,664302,Absurdist fiction,,The Slippery Slope,Other
333,667242,Novel,,In Dubious Battle,Novel
334,667283,Satire,,The Little Golden Calf,Satire
335,668034,Novel,,A Good School,Novel
336,668585,Science Fiction,,Enemy Lines: Rebel Dream,Science Fiction
337,673889,Science Fiction,,The Absolute at Large,Science Fiction
337,673889,Speculative fiction,,The Absolute at Large,Science Fiction
338,682421,Speculative fiction,,Galápagos,Science Fiction
338,682421,Novel,,Galápagos,Novel
339,691293,Sociology,,The Protestant Ethic and the Spirit of Capitalism,Other
340,695414,Science Fiction,,Red Alert,Science Fiction
340,695414,Fiction,,Red Alert,Fiction
341,697395,Speculative fiction,9.0,Wizard's First Rule,Science Fiction
341,697395,Fantasy,9.0,Wizard's First Rule,Fantasy
341,697395,High fantasy,9.0,Wizard's First Rule,Fantasy
342,699520,Romance novel,8.464285714285714,Fried Green Tomatoes,Romance
343,701947,Hard science fiction,,Kings of the High Frontier,Other
343,701947,Science Fiction,,Kings of the High Frontier,Science Fiction
343,701947,Speculative fiction,,Kings of the High Frontier,Science Fiction
344,705675,Reference,,The Conformist,Other
344,705675,Fiction,,The Conformist,Fiction
347,711958,Science Fiction,,Eldest,Science Fiction
347,711958,Children's literature,,Eldest,Children's Literature
347,711958,Speculative fiction,,Eldest,Science Fiction
347,711958,Fantasy,,Eldest,Fantasy
347,711958,Fiction,,Eldest,Fiction
347,711958,High fantasy,,Eldest,Fantasy
349,713577,Speculative fiction,,A Game of Thrones,Science Fiction
349,713577,Fantasy,,A Game of Thrones,Fantasy
349,713577,Fiction,,A Game of Thrones,Fiction
350,713590,Science Fiction,,A Clash of Kings,Science Fiction
350,713590,Speculative fiction,,A Clash of Kings,Science Fiction
350,713590,Fantasy,,A Clash of Kings,Fantasy
350,713590,Fiction,,A Clash of Kings,Fiction
351,717167,Speculative fiction,,A History of the World in 10½ Chapters,Science Fiction
351,717167,Fiction,,A History of the World in 10½ Chapters,Fiction
352,717649,Science Fiction,,Enemy Lines: Rebel Stand,Science Fiction
352,717649,Speculative fiction,,Enemy Lines: Rebel Stand,Science Fiction
353,717690,Science Fiction,7.0,Force Heretic: Remnant,Science Fiction
354,717697,Science Fiction,8.5,Force Heretic: Refugee,Science Fiction
355,717714,Science Fiction,7.5,Force Heretic: Reunion,Science Fiction
356,717726,Science Fiction,6.0,The Final Prophecy,Science Fiction
356,717726,Speculative fiction,6.0,The Final Prophecy,Science Fiction
357,722636,Science Fiction,,Sundiver,Science Fiction
357,722636,Speculative fiction,,Sundiver,Science Fiction
357,722636,Children's literature,,Sundiver,Children's Literature
357,722636,Fiction,,Sundiver,Fiction
357,722636,Novel,,Sundiver,Novel
358,724284,Historical novel,,The Betrothed,Historical
359,727199,Science Fiction,,The Midwich Cuckoos,Science Fiction
359,727199,Speculative fiction,,The Midwich Cuckoos,Science Fiction
359,727199,Children's literature,,The Midwich Cuckoos,Children's Literature
359,727199,Fiction,,The Midwich Cuckoos,Fiction
360,728016,History,,"Akhenaten, Dweller in Truth",History
360,728016,Novel,,"Akhenaten, Dweller in Truth",Novel
361,728752,Science Fiction,,Lirael,Science Fiction
361,728752,Children's literature,,Lirael,Children's Literature
361,728752,Fantasy,,Lirael,Fantasy
361,728752,Speculative fiction,,Lirael,Science Fiction
361,728752,Fiction,,Lirael,Fiction
362,732229,Speculative fiction,,Stig of the Dump,Science Fiction
362,732229,Children's literature,,Stig of the Dump,Children's Literature
362,732229,Fiction,,Stig of the Dump,Fiction
363,738608,Science Fiction,,Red Star,Science Fiction
364,739474,Science Fiction,,1632,Science Fiction
364,739474,Speculative fiction,,1632,Science Fiction
364,739474,Novel,,1632,Novel
364,739474,Alternate history,,1632,Historical
364,739474,Historical fiction,,1632,Historical
364,739474,Fantasy,,1632,Fantasy
364,739474,Fiction,,1632,Fiction
365,742927,Speculative fiction,,New Spring,Science Fiction
365,742927,Fantasy,,New Spring,Fantasy
368,747584,Speculative fiction,,Giles Goat-Boy,Science Fiction
368,747584,Novel,,Giles Goat-Boy,Novel
368,747584,Dystopia,,Giles Goat-Boy,Dystopian
369,747903,Role-playing game,,Ravenloft,Other
370,749028,Autobiographical novel,,The English Teacher,Autobiography/Memoir
370,749028,Novel,,The English Teacher,Novel
371,751496,Mystery,,Behind That Curtain,Mystery
371,751496,Fiction,,Behind That Curtain,Fiction
371,751496,Suspense,,Behind That Curtain,Mystery
372,751532,Mystery,,Charlie Chan Carries On,Mystery
372,751532,Novel,,Charlie Chan Carries On,Novel
372,751532,Fiction,,Charlie Chan Carries On,Fiction
372,751532,Suspense,,Charlie Chan Carries On,Mystery
373,755109,Science Fiction,,Ilium,Science Fiction
373,755109,Speculative fiction,,Ilium,Science Fiction
374,762958,Science Fiction,,Song of Susannah,Science Fiction
374,762958,Horror,,Song of Susannah,Horror
374,762958,Western fiction,,Song of Susannah,Other
374,762958,Speculative fiction,,Song of Susannah,Science Fiction
374,762958,Fantasy,,Song of Susannah,Fantasy
374,762958,Fiction,,Song of Susannah,Fiction
375,765686,Children's literature,,The Pet Goat,Children's Literature
376,772717,Experimental literature,,The Atrocity Exhibition,Other
376,772717,Speculative fiction,,The Atrocity Exhibition,Science Fiction
377,780603,Philosophy,,The Open Society and Its Enemies,Philosophy
378,790417,Popular science,,Flatterland,Other
378,790417,Science Fiction,,Flatterland,Science Fiction
380,796676,Speculative fiction,,A Feast for Crows,Science Fiction
380,796676,Fantasy,,A Feast for Crows,Fantasy
381,797758,Speculative fiction,,Sophie's World,Science Fiction
382,811855,Historical fiction,,The Last Chronicle of Barset,Historical
382,811855,Fiction,,The Last Chronicle of Barset,Fiction
383,815691,Historical fiction,,The Happy Return,Historical
383,815691,Fiction,,The Happy Return,Fiction
383,815691,Suspense,,The Happy Return,Mystery
383,815691,Historical novel,,The Happy Return,Historical
384,817368,Fiction,,The Old Curiosity Shop,Fiction
384,817368,Novel,,The Old Curiosity Shop,Novel
386,823814,Science Fiction,,"Norby, the Mixed-Up Robot",Science Fiction
386,823814,Speculative fiction,,"Norby, the Mixed-Up Robot",Science Fiction
387,826661,Historical fiction,,The Killer Angels: A Novel of the Civil War,Historical
387,826661,Fiction,,The Killer Angels: A Novel of the Civil War,Fiction
387,826661,War novel,,The Killer Angels: A Novel of the Civil War,Historical
387,826661,Historical novel,,The Killer Angels: A Novel of the Civil War,Historical
388,827122,Children's literature,,Wishing Moon,Children's Literature
388,827122,Fantasy,,Wishing Moon,Fantasy
390,838965,Fiction,,Notable American Women,Fiction
390,838965,Novel,,Notable American Women,Novel
392,839226,Novel,,The Ambassadors,Novel
393,839263,Fiction,,The Good Soldier,Fiction
393,839263,Novel,,The Good Soldier,Novel
394,840202,Science Fiction,,Royal Assassin,Science Fiction
394,840202,Speculative fiction,,Royal Assassin,Science Fiction
394,840202,Fantasy,,Royal Assassin,Fantasy
394,840202,Fiction,,Royal Assassin,Fiction
395,840204,Speculative fiction,,Assassin's Quest,Science Fiction
395,840204,Fantasy,,Assassin's Quest,Fantasy
396,841203,Science Fiction,,The Divine Invasion,Science Fiction
396,841203,Speculative fiction,,The Divine Invasion,Science Fiction
397,841997,Novel,,A Void,Novel
398,843542,Science Fiction,,Roderick,Science Fiction
398,843542,Speculative fiction,,Roderick,Science Fiction
399,851739,Novel,7.0,The Business,Novel
399,851739,Fiction,7.0,The Business,Fiction
399,851739,Suspense,7.0,The Business,Mystery
400,852014,Science Fiction,,Halo: The Fall of Reach,Science Fiction
400,852014,Speculative fiction,,Halo: The Fall of Reach,Science Fiction
401,852019,Science Fiction,,Halo: The Flood,Science Fiction
401,852019,Speculative fiction,,Halo: The Flood,Science Fiction
402,852023,Science Fiction,,Halo: First Strike,Science Fiction
402,852023,Speculative fiction,,Halo: First Strike,Science Fiction
403,853869,Fiction,,A High Wind in Jamaica,Fiction
403,853869,Novel,,A High Wind in Jamaica,Novel
404,858114,Science Fiction,,Vril,Science Fiction
405,861139,Mystery,,The Canary Trainer,Mystery
405,861139,Detective fiction,,The Canary Trainer,Mystery
406,865651,Science Fiction,,The Crystal World,Science Fiction
406,865651,Speculative fiction,,The Crystal World,Science Fiction
406,865651,Fiction,,The Crystal World,Fiction
406,865651,Novel,,The Crystal World,Novel
407,867886,Science Fiction,,Dune: House Harkonnen,Science Fiction
407,867886,Speculative fiction,,Dune: House Harkonnen,Science Fiction
408,867887,Science Fiction,,Dune: House Corrino,Science Fiction
408,867887,Speculative fiction,,Dune: House Corrino,Science Fiction
409,870334,Science Fiction,,Infinite Jest,Science Fiction
409,870334,Postmodernism,,Infinite Jest,Other
409,870334,Speculative fiction,,Infinite Jest,Science Fiction
409,870334,Satire,,Infinite Jest,Satire
409,870334,Fiction,,Infinite Jest,Fiction
409,870334,Tragicomedy,,Infinite Jest,Other
410,871416,Science Fiction,,"Magic, Inc.",Science Fiction
411,876043,Speculative fiction,,Hayduke Lives,Science Fiction
411,876043,Fiction,,Hayduke Lives,Fiction
412,876647,Science Fiction,,When Worlds Collide,Science Fiction
412,876647,Speculative fiction,,When Worlds Collide,Science Fiction
414,879581,Fiction,,Bachelor of Arts,Fiction
414,879581,Novel,,Bachelor of Arts,Novel
415,891651,Novel,,The Blue Flowers,Novel
416,891666,Fantasy,,Romance of Atlantis,Fantasy
417,893047,Children's literature,,The Vampire Armand,Children's Literature
417,893047,Horror,,The Vampire Armand,Horror
417,893047,Erotica,,The Vampire Armand,Other
417,893047,Speculative fiction,,The Vampire Armand,Science Fiction
417,893047,Fantasy,,The Vampire Armand,Fantasy
417,893047,Fiction,,The Vampire Armand,Fiction
417,893047,Gothic fiction,,The Vampire Armand,Horror
418,893325,Roman à clef,8.36,The Dharma Bums,Other
418,893325,Autobiography,8.36,The Dharma Bums,Autobiography/Memoir
418,893325,Biography,8.36,The Dharma Bums,Biography
418,893325,Novel,8.36,The Dharma Bums,Novel
418,893325,Fiction,8.36,The Dharma Bums,Fiction
419,894760,Crime Fiction,,Den Haag,Crime
419,894760,Mystery,,Den Haag,Mystery
419,894760,Historical fiction,,Den Haag,Historical
420,896543,Science Fiction,,Only You Can Save Mankind,Science Fiction
420,896543,Children's literature,,Only You Can Save Mankind,Children's Literature
420,896543,Nature,,Only You Can Save Mankind,Other
420,896543,Speculative fiction,,Only You Can Save Mankind,Science Fiction
420,896543,Fantasy,,Only You Can Save Mankind,Fantasy
420,896543,Fiction,,Only You Can Save Mankind,Fiction
421,897058,Science Fiction,,Johnny and the Dead,Science Fiction
421,897058,Children's literature,,Johnny and the Dead,Children's Literature
421,897058,Fantasy,,Johnny and the Dead,Fantasy
421,897058,Speculative fiction,,Johnny and the Dead,Science Fiction
421,897058,Fiction,,Johnny and the Dead,Fiction
422,901743,Crime Fiction,,The Bat Man,Crime
423,901778,Crime Fiction,,The Redbreast,Crime
424,901793,Crime Fiction,,The Devil's Star,Crime
426,905793,Science Fiction,,Hawksbill Station,Science Fiction
426,905793,Speculative fiction,,Hawksbill Station,Science Fiction
427,911179,Science Fiction,7.818181818181818,The Garden of Rama,Science Fiction
427,911179,Speculative fiction,7.818181818181818,The Garden of Rama,Science Fiction
428,914619,Children's literature,8.857142857142858,Goodnight Mister Tom,Children's Literature
428,914619,Fiction,8.857142857142858,Goodnight Mister Tom,Fiction
428,914619,Historical novel,8.857142857142858,Goodnight Mister Tom,Historical
430,915288,Gothic fiction,,The Misfortunes of Virtue,Horror
430,915288,Erotica,,The Misfortunes of Virtue,Other
432,916002,Science Fiction,,Market Forces,Science Fiction
432,916002,Speculative fiction,,Market Forces,Science Fiction
432,916002,Fiction,,Market Forces,Fiction
433,920695,Philosophy,8.48,Tuesdays With Morrie,Philosophy
433,920695,Biography,8.48,Tuesdays With Morrie,Biography
433,920695,Inspirational,8.48,Tuesdays With Morrie,Other
433,920695,Biographical novel,8.48,Tuesdays With Morrie,Other
433,920695,Non-fiction,8.48,Tuesdays With Morrie,Non-fiction
433,920695,Memoir,8.48,Tuesdays With Morrie,Autobiography/Memoir
433,920695,Fiction,8.48,Tuesdays With Morrie,Fiction
433,920695,Autobiography,8.48,Tuesdays With Morrie,Autobiography/Memoir
433,920695,Sociology,8.48,Tuesdays With Morrie,Other
